OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
HEAD;JSTSH;X;PI13;SM;HEAD-JSTSH-X-PI13-SM;HSH13;JST SH (1 mm) 13 Pin Header (SMD);;;;;;;;;;{'MPNKEY': 'MPN-C-JSTSAL-BM13B-SRSS-TB', 'MANUFACTURER': 'Japan Solderless Terminals', 'MANUCODE': 'C-JSTSAL', 'MPN': 'BM13B-SRSS-TB', 'OOMPIDPARTIAL': 'HEAD-JSTSH-X-PI13-SM', 'OOMPID': 'HEAD-JSTSH-X-PI13-SM', 'LINK': '', 'DESCRIPTION': '', 'TAGS': []};;;FOOTPRINT-kicad-kicad-footprints-Connector_JST-JST_SH_BM13B-SRSS-TB_1x13-1MP_P1.00mm_Vertical;;;;SYMBOL-kicad-kicad-symbols-Connector-Conn_01x13_Male;;;;;;;
