OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
HEAD;I01;X;PI2X17;SHRO;HEAD-I01-X-PI2X17-SHRO;H2X17SH;2.54 mm 34 Pin (2x17) Header Shrouded (IDC);;;;;;;;;;;;;FOOTPRINT-kicad-kicad-footprints-Connector_IDC-IDC-Header_2x17_P2.54mm_Vertical;;;;SYMBOL-kicad-kicad-symbols-Connector_Generic-Conn_02x17_Odd_Even;;;;;;;
