CSV Line for;HEAD-I01-X-PI2X06-SM;2.54 mm 12 Pin (2x6) Header (SMD)
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"HEAD";"I01";"X";"PI2X06";"SM";"HEAD-I01-X-PI2X06-SM";"H2X6SM";"2.54 mm 12 Pin (2x6) Header (SMD)";;;;;;;;;;;;;"FOOTPRINT-kicad-kicad-footprints-Connector_PinHeader_2.54mm-PinHeader_2x06_P2.54mm_Vertical_SMD";;;;;;;
